Assets,EarningsPerShareBasic,NetIncomeLoss,RetainedEarningsAccumulatedDeficit,StockholdersEquity,anomaly
0.0,-1.5985723976945447,-1.1906273040635087,0.0,0.0,0
-1.3183686585172922,0.9049972214514685,-1.150129590660681,-1.2923423641342122,-1.5020965039781193,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.4860567085305287,-1.1846768002996542,0.0,0.0,0
-1.314314942481375,-1.4860567085305287,-1.1846768002996542,-1.1868192186304947,-1.5092667901649557,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-0.4074990016196834,1.3128121545220481,1.2042296523154428,1.3174221619583713,1.0646621495942175,0
-0.4074990016196834,0.0,0.0,1.3174221619583713,1.0646621495942175,0
-0.4074990016196834,1.3128121545220481,1.2042296523154428,1.3174221619583713,1.0646621495942175,0
0.0,-2.2310862421968904,-1.2392484658461664,0.0,0.0,0
-1.282993993898807,-2.2310862421968904,-1.2392484658461664,-1.4930519057736555,-1.4737331572979324,0
-0.8016550029159146,-0.08872530715470028,0.9238279024621306,-0.04303217585070525,0.01809741821956985,0
-1.2158086597513846,0.0,-0.9141343151416872,-1.064848607019478,-1.2443746988172106,0
-1.2158086597513846,0.0,0.0,-1.064848607019478,-1.2443746988172106,0
-1.2158086597513846,0.0,-0.9141343151416872,-1.064848607019478,-1.2443746988172106,0
0.0,-2.2310862421968904,-1.2392484658461664,0.0,0.0,0
-1.1249819291963306,-2.2310862421968904,-1.2392484658461664,-1.2045616342865582,-1.1796437964669868,0
0.0,0.0,0.0,0.0,0.0,0
1.1376076733385267,-1.6695527538966266,-0.13910853965450276,0.7077827807526665,1.6939937980543964,0
0.0,-1.7559930756014719,-1.0180163367015707,0.0,0.0,0
1.1376076733385267,-0.10406792307187925,0.36871013563291494,1.2548450053739009,1.6939937980543964,0
0.0,-1.7559930756014719,-1.0180163367015707,0.0,0.0,0
0.0,-1.4007654927953244,-0.9724673255670658,0.0,0.0,0
-1.0529058282876942,-0.3046724737169987,-0.4344019269822832,-0.5626189226547338,-0.7323712761050969,0
0.0,-1.5414515686946966,-0.20141872146458148,0.0,0.0,0
0.4441971049193146,-0.7281708339201105,1.0753658510521886,1.5238077502029361,1.1135679933454257,0
0.0,-0.9586115357867396,-0.5942370394640821,0.0,0.0,0
-0.47246726809866074,0.42722532173078087,0.3707094830357646,-0.7174384655518306,-0.14769475896048198,0
0.0,-1.956202314337899,-1.1965384307619022,0.0,0.0,1
-1.3082955926311677,-1.92821047802946,-1.1859986204047406,-1.3555623387139835,-1.4830277848057098,1
1.1376076733385267,1.0030342592835608,1.2042296523154428,1.298764148433288,1.6939937980543964,1
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.411212418832919,-1.1261182845614364,0.0,0.0,0
-0.7760448542164392,-0.2649985227496283,-0.9111257889119432,-0.5559785122511182,-0.7347355994980359,0
0.0,-1.432286565067814,-1.0610021126160434,0.0,0.0,0
-1.122448672957909,-0.36880539997772827,-0.7048039249608057,-1.1598347143501744,-1.1182514059222108,0
0.0,-1.497002594375435,-0.7431764466001606,0.0,0.0,0
-0.6912448079547254,-0.38071084240585795,-0.2751510087549757,-0.42222001316139324,-0.2685055596559453,0
0.0,-1.7686812230861366,-1.1927817359555053,0.0,0.0,0
-1.290782343248775,-1.564086798658906,-1.18906087908208,-1.2869315476122243,-1.487063175571406,0
-0.9816564133121044,0.7343944634774275,0.4476358457354401,-0.3581214298418627,-0.3442725874290857,0
-0.9816564133121044,0.0,0.0,-0.3581214298418627,-0.3442725874290857,0
0.0,-1.6337191015703703,0.0,0.0,0.0,0
-1.3183686585172922,-0.3926940986713278,0.0,-1.2997778459618814,-1.507326986461831,0
-1.248974043226461,-0.3452239597057149,-0.7209940777212498,-1.02682175791372,-1.2834503897374527,0
-1.248974043226461,0.0,-0.7209940777212498,-1.02682175791372,-1.2834503897374527,0
-1.248974043226461,-0.3452239597057149,-0.7209940777212498,-1.02682175791372,-1.2834503897374527,0
0.0,0.0,-1.2392484658461664,0.0,0.0,0
-1.3183686585172922,0.0,-1.2392484658461664,-1.3748908518098035,-1.524066559803415,0
0.9181167762463692,0.3883799658477072,1.2042296523154428,0.9111773803244889,1.4382973760787925,1
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.645586005142647,-1.1931182918876375,0.0,0.0,0
-1.3183686585172922,-0.8244944268916967,-1.1833177359790021,-1.3045041229857535,-1.504583597109207,0
0.0,-1.3494055348938268,0.0,0.0,0.0,0
-1.3181736964657746,-0.2818966310525414,0.0,-1.2594682119619862,-1.4940141246801157,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-0.714193160569842,-1.4751757837177937,-0.5257196426073265,-0.6730886230515263,0.08771484845325316,0
0.0,-0.934219630885747,0.0,0.0,0.0,0
-0.9403298478867023,0.6410359223591384,0.0,-0.6517161323538296,-0.8499352821096905,0
0.0,-1.2222367120304793,-0.8553973769799613,0.0,0.0,0
-0.99044671821904,0.2242048352139199,-0.011569993910320544,-0.40299045018059587,-0.803233187240783,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1
-0.6443718932625775,-2.2310862421968904,0.0,-0.3293835816233679,-0.6536159761390281,1
-0.6443718932625775,0.0,0.0,-0.3293835816233679,-0.6536159761390281,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-1.240085897846462,0.5245323167336926,-0.8978078428167567,-1.2519097576108151,-1.2815370502690375,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
-0.7755377791411714,-0.5494931548231116,0.4224732548520254,-0.22083120825670838,-0.1176967886324944,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.3494055348938268,-1.1809527011043712,0.0,0.0,0
-1.3136178571284434,-0.6161707396343054,-1.1551973047077448,-1.1855243902470405,-1.5100191427897467,0
0.0,0.0,0.0,0.0,0.0,0
0.0,1.3128121545220481,1.0715151612802587,0.0,0.0,0
-0.3493189145902414,1.3128121545220481,1.0715151612802587,1.4236882998517049,1.1660217841376461,0
0.0,-0.2538190260197647,1.0715151612802587,0.0,0.0,0
-1.2889212779168477,-2.2310862421968904,-1.2392484658461664,-1.4930519057736555,-1.4958781762771594,0
-1.2889212779168477,0.0,0.0,-1.4930519057736555,-1.4958781762771594,0
-0.7527835536063908,-0.1403746913551403,0.8731437857229793,0.004665094369919474,0.05784031885385058,0
-0.7527835536063908,0.0,0.0,0.004665094369919474,0.05784031885385058,0
0.0,-0.1403746913551403,0.8731437857229793,0.0,0.05784031885385058,0
0.0,0.1362535804901096,-0.6468378010781948,0.0,-1.3520381765131557,0
-0.8006519806129171,0.6065069861759007,0.2751192321201677,0.29367525823555085,-0.6541959957129131,0
-0.8006519806129171,0.0,0.0,0.29367525823555085,-0.6541959957129131,0
0.0,0.6065069861759007,0.2751192321201677,0.0,0.0,0
0.0,0.0,-1.1276595718444573,0.0,0.0,0
-1.21600283601818,0.0,-1.1276595718444573,-1.0586043755494954,-1.2434335158943217,0
0.0,0.0,-1.1276595718444573,0.0,0.0,0
-1.1635825375670175,0.688309356628745,-0.5671463648786346,-1.1776188308793332,-1.4177946383118083,0
-1.2416893155255642,0.0,0.0,-1.1776188308793332,-1.4177946383118083,0
-1.3183686585172922,0.0860194233292522,-1.1365639251314608,-1.3981095068965084,-1.532717264235093,0
-1.3183686585172922,0.0,0.0,-1.3981095068965084,-1.532717264235093,0
-1.3183686585172922,0.9604274044514817,-1.1643334187269527,-1.2915490096198166,-1.5135830497303122,0
-1.3183686585172922,0.0,0.0,-1.2915490096198166,-1.5135830497303122,0
0.0,-0.8169025680999499,-0.574607990929879,0.0,0.0,0
-0.9699169699904923,-0.8169025680999499,-0.574607990929879,-0.3069080876577746,-0.2985639760312998,0
-1.3183686585172922,-0.023685431116243327,-1.1844898362860483,-1.2993795144592635,-1.5073343478518657,0
-1.3183686585172922,0.0,0.0,-1.2993795144592635,-1.5073343478518657,0
0.0,0.0,-1.0309048624318073,0.0,0.0,0
-1.2464800657321775,-1.2798361329530972,-1.0309048624318073,-1.023108031345845,-1.280813626167967,0
-1.0525290998480161,-1.3494055348938268,-1.1039448753898289,-1.198884461390805,-1.1534895740415005,0
-1.0525290998480161,0.0,0.0,-1.198884461390805,-1.1534895740415005,0
1.1376076733385267,-1.621928512894562,-0.06262955586706158,0.712697419260757,1.6939937980543964,0
1.1376076733385267,0.0,0.0,0.712697419260757,1.6939937980543964,0
0.0,-1.621928512894562,-0.06262955586706158,0.0,1.6939937980543964,0
1.1376076733385267,0.19389948241526062,0.621276679188295,1.27069543693649,1.6939937980543964,0
1.1376076733385267,0.0,0.0,1.27069543693649,1.6939937980543964,0
1.1376076733385267,1.047416032853824,1.2042296523154428,1.27069543693649,1.6939937980543964,0
-1.0210807887736542,0.058027551121514365,-0.2289927260579827,-0.5329971257107675,-0.702236358479665,0
-1.0210807887736542,0.0,0.0,-0.5329971257107675,-0.702236358479665,0
-1.0210807887736542,-0.23717656566325068,-0.39761014642984527,-0.5329971257107675,-0.702236358479665,0
0.9158289648406136,-0.44142604804129965,1.2042296523154428,1.5238077502029361,1.1188249654375193,0
0.4309263647654964,0.0,0.0,1.5238077502029361,1.1188249654375193,0
0.0,-0.6924302988361745,1.1211701104618883,1.5238077502029361,1.1188249654375193,0
-0.4925999909381273,0.5062161577242731,0.4479070852442562,-0.7830705096584635,-0.27603948170069653,0
-0.4925999909381273,0.0,0.0,-0.7830705096584635,-0.27603948170069653,0
-0.4925999909381273,0.0,0.0,-0.7830705096584635,-0.27603948170069653,0
0.0,0.0,0.0,0.0,0.42925020578853984,0
0.0,0.0,0.0,0.0,0.42925020578853984,0
-1.30830896109812,-2.2310862421968904,-1.2392484658461664,-1.3607038332994388,-1.4857263766669886,1
-1.30830896109812,0.0,0.0,-1.3607038332994388,-1.4857263766669886,1
1.1376076733385267,1.0002244005212015,1.2042296523154428,1.3558476666661563,1.6939937980543964,1
1.1376076733385267,0.0,0.0,1.3558476666661563,1.6939937980543964,1
-0.7737485129765287,-0.6435358964163826,-0.9938346166945954,-0.5648514025690589,-0.7469273461608474,0
-0.7737485129765287,0.0,0.0,-0.5648514025690589,-0.7469273461608474,0
-1.1302444453209657,-0.028607399042259955,-0.5605482861035515,-1.2791385272304694,-1.200016228658233,0
-1.1302444453209657,0.0,0.0,-1.2791385272304694,-1.200016228658233,0
-0.4874339002645926,0.6376121448396714,0.42274903078619863,-0.3473055271930641,0.3089006177019736,0
-0.7963900466135123,0.0,0.0,-0.7650333493722943,-0.37804525528472654,0
0.0,0.0,0.0,0.0,0.0,0
-1.2892335570996414,-1.411212418832919,-1.1858042802528994,-1.286450727669605,-1.4856952787721927,0
-1.2892335570996414,0.0,0.0,-1.286450727669605,-1.4856952787721927,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,-1.2371575880182626,0
-1.3175162892609724,0.0,-1.2392484658461664,-1.3806665889524854,-1.5164213556784472,0
-1.3175162892609724,0.0,0.0,-1.3806665889524854,-1.5164213556784472,0
0.9428273440705618,0.40012023353381904,1.2042296523154428,0.972002006641084,1.4646185389244797,1
0.9428273440705618,0.0,0.0,0.972002006641084,1.4646185389244797,1
0.0,0.0,0.0,0.0,0.0,1
-1.3173930188469565,-0.6366562205843721,-1.180465525988596,-1.3040742391356877,-1.5041085049796001,0
-1.3183686585172922,0.0,0.0,-1.3040742391356877,-1.5041085049796001,0
-1.317738735410062,-0.10406792307187925,0.0,-1.258527316822779,-1.4938175281336508,0
-1.317738735410062,0.0,0.0,-1.258527316822779,-1.4938175281336508,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0
-0.69743570796488,-0.4978437797898228,0.5772490815894585,-0.5867324845303559,0.14332596418695176,1
-0.652968911273957,-1.2317118277127665,0.0,-0.30461164675377544,-0.6396620854806749,0
0.0,0.0,0.0,0.0,0.0,0
-1.2401250775300678,0.994591731015808,-0.7957211275593096,-1.2460850310978866,-1.276844735101822,0
0.0,0.0,0.0,0.0,0.0,0
-0.9490512586048455,1.2199171711423116,0.0,-0.6481101079539516,-0.8429145592905788,0
-0.9490512586048455,0.0,0.0,-0.6481101079539516,-0.8429145592905788,0
-0.994232438179006,0.5208836940923169,0.17744295478203007,-0.38171599970919845,-0.8019369373546866,0
-0.994232438179006,0.0,0.0,-0.38171599970919845,-0.8019369373546866,0
0.0,0.24978802403393832,0.001977591687766544,0.0,-0.8019369373546866,0
0.0,-1.621928512894562,0.0,0.0,-1.5152862092691164,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-0.7765571986071693,-0.24270728417984516,0.7247324999734596,-0.22726786025213078,-0.10951667092595999,0
-0.7970126119271709,-1.1755820104285166,-0.81475575245493,0.29938361555741927,-0.6523955109578524,0
0.0,-1.1300851126127978,-1.0657241107636115,0.0,0.0,1
-1.2423106045062096,-1.1300851126127978,-1.0657241107636115,-1.1703801962311349,-1.4112383817971819,1
0.0,-1.241236164931596,-1.1820542171234198,0.0,0.0,0
-1.3183686585172922,-1.241236164931596,-1.1820542171234198,-1.3972085542709156,-1.532717264235093,0
0.0,-1.139094619299128,-1.175063652411644,0.0,0.0,0
-1.3141741064311157,-0.06846618483106666,-1.1292244334592596,-1.1833900910625497,-1.5104064537167092,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.3128121545220481,0.716131299509628,0.0,0.0,0
-0.3530892702612268,1.3128121545220481,1.2042296523154428,1.5087180260839572,1.2516733483021563,0
0.0,-0.5825288508743304,0.716131299509628,0.0,0.0,0
0.0,-2.2310862421968904,-1.2392484658461664,0.0,0.0,0
-1.290897692001976,-2.2310862421968904,-1.2392484658461664,-1.4930519057736555,-1.501966731147219,0
-0.7588628161719592,-1.4536057646462075,-0.5379243143352075,-0.013491542251914446,0.057657449398832876,0
0.0,-1.103319222019155,-1.0223242496057534,0.0,0.0,0
0.0,0.0,-1.1580339335500052,0.0,0.0,0
-1.216753498589972,0.0,-1.0561345631189545,-1.0544542334806057,-1.2416380806701581,0
0.0,0.0,-1.1580339335500052,0.0,0.0,0
0.0,-1.7184471211083352,-1.16315635199791,0.0,0.0,0
-1.0828196658485854,-1.7184471211083352,-1.1978925053297251,-1.1941486383349447,-1.1437665949430553,0
1.1376076733385267,-1.8203305522837177,-0.6920703201736085,0.7314877786754285,1.6939937980543964,0
0.0,-0.7354033141829199,-0.136708865904573,0.0,0.0,0
1.1376076733385267,-0.7354033141829199,-0.136708865904573,1.321272150176164,1.6939937980543964,0
0.0,-0.7426644379780617,-0.14371861650066192,0.0,0.0,0
0.0,-1.3393039630807337,-0.9448958902704335,0.0,0.0,0
-1.0147954547756814,-1.3393039630807337,-0.9448958902704335,-0.5066928475384043,-0.6945018761958165,0
0.0,-1.5302378923567375,-0.19392863281605793,0.0,0.0,0
0.4161667185317082,-1.5302378923567375,-0.19392863281605793,1.5238077502029361,1.1264273235298727,0
0.0,-1.5302378923567375,-0.19392863281605793,0.0,0.0,0
0.0,-1.2317118277127665,-0.7837495905538377,0.0,0.0,0
-0.47802219343655394,-1.2317118277127665,-0.7837495905538377,-0.7400972604964715,-0.24331865470901343,0
-0.47802219343655394,0.0,-0.7837495905538377,-0.7400972604964715,-0.24331865470901343,0
0.0,-1.9703601424034065,-1.1974854284390475,0.0,0.0,0
-1.3088001372302638,-1.9703601424034065,-1.1974854284390475,-1.3609576805615018,-1.4846303761237265,0
1.1376076733385267,-0.47884431861937354,0.3275685431001463,1.421633506058982,1.6939937980543964,0
0.0,0.0,-1.1012906923409147,0.0,0.0,0
-0.7708426453567955,-1.241236164931596,-1.1012906923409147,-0.5561769523046967,-0.7466697997180218,0
0.0,-1.1755820104285166,-0.9812014685581479,0.0,0.0,1
-1.1314483531029753,-1.1755820104285166,-0.9812014685581479,-1.2620556849463842,-1.189028106206725,1
0.0,-1.5755100774383166,-0.9938346166945954,0.0,0.0,0
-0.8075010481187185,-1.241236164931596,-0.8056981679049272,-0.7516739553372852,-0.38695818120623904,0
0.0,-1.8870080759806398,-1.1947901071278626,0.0,0.0,0
-1.2853971663552164,-1.8870080759806398,-1.1947901071278626,-1.2862870333955685,-1.4823457438939303,0
0.0,-1.432286565067814,-1.1881071173928754,0.0,0.0,0
-1.3183686585172922,-0.6853650438069272,-1.1881071173928754,-1.290370590875654,-1.5140227768626893,0
0.0,-0.8474604632462995,-0.5853319583597367,0.0,0.0,0
-0.9525533313367136,0.3527012405215484,0.19068778379570292,-0.25865287315813945,-0.24273945329184055,0
0.0,0.0,-1.0460942258628942,0.0,0.0,0
-1.2463633483534244,-0.4725546671451219,-0.7721629274243276,-1.0136746930790133,-1.2741802988604278,0
0.0,0.0,-1.1913441676951124,0.0,0.0,0
-1.3172175351372943,-1.8203305522837177,-1.1913441676951124,-1.3799430700024156,-1.5142286494063226,0
0.9496810708900543,-0.9668148207222355,0.113652402536011,1.0291664616730192,1.5053215273143443,1
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.587004975875005,-1.1925410398713596,0.0,0.0,0
-1.3183686585172922,-1.587004975875005,-1.1925410398713596,-1.3035654446611846,-1.5036240608556053,0
0.0,-1.3800485426376465,0.0,0.0,0.0,0
-1.3179515062584284,-1.3800485426376465,0.0,-1.2573906155146803,-1.4937130936676786,0
0.0,-1.1941016715114976,0.0,0.0,0.0,0
0.0,-1.1941016715114976,0.0,0.0,0.0,0
-1.3183686585172922,-1.1941016715114976,-1.1920553371928861,-1.2987981029327094,-1.506686266391172,0
0.0,0.0,0.0,0.0,0.0,0
-0.6943096000278831,-0.29324918596972943,0.7875071134781441,-0.5459674393958336,0.1677842687987378,1
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-0.6548410256849502,-0.3926940986713278,0.0,-0.26801436577250165,-0.6204496394692421,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-1.1633199167896344,0.9372923029967227,-0.9909446154644205,-1.2481995051490737,-1.2817095922088053,0
-1.2415176376964798,0.0,0.0,-1.2481995051490737,-1.2817095922088053,0
0.0,-1.0944833930381241,0.0,0.0,0.0,0
-0.9737927717463689,-1.0944833930381241,0.0,-0.6599630866974313,-0.8442075591249636,0
0.0,-1.0423444007976688,-0.7681786325982178,0.0,0.0,0
-0.9740424761221428,-1.0423444007976688,-0.7681786325982178,-0.35861630065339484,-0.8485357046142793,0
0.0,-1.0423444007976688,-0.7681786325982178,0.0,0.0,0
0.0,-1.6575302179511406,-1.1928320535376367,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-0.7650060554460302,-0.09382526011343213,0.8649396670687647,-0.18507437553505512,-0.08068905299445081,0
-0.7650060554460302,0.0,0.0,-0.18507437553505512,-0.08068905299445081,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-0.7904685459053024,0.3567000036856944,0.10073463984628346,0.3262939223447195,-0.6429656845519006,0
0.0,-1.241236164931596,-1.0865880241488748,0.0,0.0,1
-1.2439668289688914,-0.2594002534201692,-0.8709249049576114,-1.1754497245005955,-1.414537018014292,1
0.0,-1.2604345683378886,-1.182513919486049,0.0,0.0,0
-1.3183686585172922,-0.35109094619440256,-1.1556913070072403,-1.3975672929449159,-1.532717264235093,0
0.0,0.0,0.0,0.0,0.0,0
-1.3141063322998205,0.21559715692876635,-1.1135670652226703,-1.1815288803620858,-1.5151889791681319,0
-1.3141063322998205,0.0,0.0,-1.1815288803620858,-1.5151889791681319,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.3128121545220481,0.38109196118560396,0.0,0.0,0
-0.3388556212643831,1.3128121545220481,1.2042296523154428,1.3602580297938887,1.1224534692808712,0
0.0,-0.8551801851619656,0.38109196118560396,0.0,0.0,0
0.0,-2.102954975167994,-1.22602242014753,0.0,0.0,0
-1.2899234415091625,-2.2310862421968904,-1.2392484658461664,-1.4930519057736555,-1.5047457965489812,0
-0.7465539880093283,-0.7426644379780617,0.25475872976385383,0.02960094546104577,0.11061365754579758,0
0.0,-0.6229738326988772,-0.8938597573830321,0.0,0.0,0
0.0,0.0,-1.0986411731611059,0.0,0.0,0
-1.2139929774256237,0.0,-0.9148036925088147,-1.0421694718642227,-1.2357943805807032,0
0.0,0.0,-1.0986411731611059,0.0,0.0,0
0.0,-1.9846281490109552,-1.1987005230740335,0.0,0.0,0
-1.0736581150480808,-1.7686812230861366,-1.209244348025689,-1.194552397662339,-1.1316483039899994,0
1.1376076733385267,-1.1121978396328729,0.7115845673621957,0.7949612781315462,1.6939937980543964,0
0.0,-0.6504414844349765,-0.06377137427905487,0.0,0.0,0
1.1376076733385267,0.5925112517247255,0.9880080367453957,1.3751890944143217,1.6939937980543964,0
0.0,-0.6504414844349765,-0.06262955586706158,0.0,0.0,0
0.0,-1.3697771958673213,-0.9575850432791253,0.0,0.0,0
-1.011086918736488,-0.5429568500588399,-0.5610446532111696,-0.482193403086087,-0.6777416741986731,0
0.0,-1.5755100774383166,-0.27800109180297516,0.0,0.0,0
0.40581448465861836,-0.9504447911760328,0.7437962008389554,1.5238077502029361,1.1130903120308764,0
0.0,-1.5755100774383166,-0.27800109180297516,0.0,0.0,0
0.0,-1.0168205865330728,-0.7121297988591081,0.0,0.0,0
-0.4476792847969511,-0.018776641156742116,-0.09824010171821934,-0.6889736455117133,-0.22442499270846064,0
0.0,-1.9703601424034065,-1.1989325041579342,0.0,0.0,0
-1.308855934605581,-1.9990080624743587,-1.2036145037703667,-1.3614394073665481,-1.4833474383574254,0
1.1376076733385267,0.88713897206474,1.2042296523154428,1.4805899357752268,1.6939937980543964,0
0.0,0.0,-1.0910966716201023,0.0,0.0,0
-0.7736257795124047,-0.2482547371071073,-0.9101242793201065,-0.5465198800836302,-0.7568718450616677,0
0.0,-1.2222367120304793,-0.9960400275915121,0.0,0.0,1
-1.1332426528693966,-0.2594002534201692,-0.6497926390704135,-1.2476631724866105,-1.1818264225438275,1
0.0,-1.5302378923567375,-0.9710767141159874,0.0,0.0,0
-0.8151127756919997,-0.460039726983685,-0.1916474168565569,-0.7356824635183881,-0.39923864653409885,0
0.0,-1.3494055348938268,-1.1840335332556922,0.0,0.0,0
-1.2842612326526128,-0.8551801851619656,-1.1712175523820185,-1.284494013421134,-1.468052135982333,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.4751757837177937,-1.1889725424661213,0.0,0.0,0
-1.3183686585172922,0.5025308655026166,-1.1744053849010725,-1.2893244539980115,-1.5142698978348064,0
0.0,-0.9833323298307506,-0.6643146155516415,0.0,0.0,0
-0.9574862295983766,0.6273022826641312,0.38562079800093124,-0.22677690536638795,-0.24353590472300177,0
0.0,0.0,-1.0361203033028745,0.0,0.0,0
-1.241238288204344,-0.12992775781715352,-0.6423324047459702,-1.000241945849084,-1.2559887499279636,0
0.0,0.0,-1.2082281221454807,0.0,0.0,0
-1.3097432573114305,0.0,-1.2160787165787896,-1.3819055608655886,-1.4913662474857663,0
0.9516400535304873,0.20694887626146946,1.2042296523154428,1.0856017062943275,1.5082929615678933,1
0.0,-1.564086798658906,-1.1924106453305168,0.0,0.0,0
-1.3183686585172922,-0.9833323298307506,-1.1856368071854178,-1.303036885856962,-1.5031023884486494,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.3192662700063964,0.0,0.0,0.0,0
-1.3174082665107256,-0.5106203581971424,0.0,-1.2560640663952325,-1.491126236369433,0
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.0944833930381241,0.0,0.0,0.0,0
-1.3183686585172922,-0.1195400139796279,-1.1831185415093395,-1.2981151966989728,-1.5058446472874891,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-0.6763767727390766,-0.3219419741543788,0.7648213647718447,-0.5245215532226796,0.2117205465530364,1
-0.6763767727390766,0.0,0.0,-0.5245215532226796,0.2117205465530364,1
0.0,0.0,0.0,0.0,0.0,0
-0.6567472276895197,0.0720769073134005,0.0,-0.2404123466075076,-0.5886947009386319,0
-1.2414984633446893,-0.7646219620633081,-1.1456545993643545,-1.2502664163964532,-1.2849344975813664,0
0.0,0.0,0.0,0.0,0.0,0
0.0,-0.9423142628061738,0.0,0.0,0.0,0
-0.9742538290544113,0.1044460310031569,0.0,-0.6849457111362328,-0.8613099078687845,0
0.0,-0.7209667720924631,-0.6045568651127297,0.0,0.0,0
-0.9869795227893875,0.37260840882505664,0.052340794450074335,-0.31571110980780137,-0.880039844982038,0
0.0,-0.7209667720924631,-0.6045568651127297,0.0,0.0,0
0.0,0.0,-1.1959138831631777,0.0,0.0,0
-0.7430340454083075,-1.3800485426376465,-0.5003307014041307,-0.21809400893803096,-0.10520671447409724,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
-0.7896607851198915,0.7761747481123248,0.3826502973137838,0.35052452134087014,-0.6542875953447153,0
0.0,-1.5302378923567375,-1.1357772796833863,0.0,0.0,1
-1.2442783492746157,-0.2261649301344939,-0.8634646753636266,-1.1753356313105856,-1.4159054260911514,1
0.0,-1.299445204588643,-1.183568966526449,0.0,0.0,0
-1.3183686585172922,-0.07351001722977861,-1.144736472141466,-1.3971796479712146,-1.532717264235093,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,-1.4217192128817941,-1.1841371899802635,0.0,0.0,0
-1.3143016078823229,-1.4217192128817941,-1.1841371899802635,-1.1807915561081714,-1.516656864183538,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
-0.3194075962948195,1.3128121545220481,1.2042296523154428,1.3562749225175628,1.124607094870237,0
-0.3194075962948195,0.0,0.0,1.3562749225175628,1.124607094870237,0
-0.3194075962948195,1.3128121545220481,1.2042296523154428,1.3562749225175628,1.124607094870237,0
0.0,-1.873477167467845,-1.1766363047248085,0.0,0.0,0
-1.2858452815354595,-2.2131512659987096,-1.2392484658461664,-1.4930519057736555,-1.5010248367823311,0
