end_date,year,ticker,form,Assets,EarningsPerShareBasic,EarningsPerShareDiluted,LiabilitiesAndStockholdersEquity,NetIncomeLoss,RetainedEarningsAccumulatedDeficit,StockholdersEquity,anomaly
2020-03-31,2020,CAKE,10-K,,-0.891953871284679,-0.9099871850885894,,-0.4535467775080252,,,0
2020-03-31,2020,CAKE,10-Q,-0.4106110623563859,-0.891953871284679,-0.9099871850885894,-0.4291805117611109,-0.4535467775080252,-0.5537735701838615,-0.5839413495785319,0
2020-03-31,2020,EBAY,10-K,,0.32743034376735586,0.34260617990788444,,-0.10823613602287148,,,0
2020-03-31,2020,EBAY,10-Q,-0.3916685435420652,0.32743034376735586,0.34260617990788444,-0.4076882707652951,-0.10823613602287148,-0.19692609515203058,-0.5633014446703315,0
2020-03-31,2020,GE,10-K,,0.5014000812551461,0.5234267444086879,,0.16299738822806856,,,0
2020-03-31,2020,GE,10-Q,-0.10835389264580314,-0.28385781639616425,-0.28369050259035256,-0.08623858319235778,0.16299738822806856,1.1111825538920754,-0.15964975978113433,0
2020-03-31,2020,GM,10-Q,-0.12629852134543024,-0.36844860618380537,-0.3708131382134669,-0.10659861494807378,-0.4116828990707477,-0.10978374895447796,-0.10088301998775476,0
2020-03-31,2020,GOOG,10-Q,-0.09508859655830847,1.194086925931302,1.2236954760208898,-0.07118773682984822,0.22499081254733352,2.1468857429876462,1.889397623260963,0
2020-03-31,2020,GRPN,10-K,,,,,,,,0
2020-03-31,2020,GRPN,10-Q,-0.41223475697437845,-1.597409137060856,-1.6365570897190902,-0.43102276074476364,-0.461075428921801,-0.5988819205690696,-0.586713243681443,0
2020-03-31,2020,HD,10-Q,,,,,,,,0
2020-03-31,2020,JPM,10-Q,6.90299959045055,-0.2694933426586403,-0.2705399160812032,3.7186687996883854,-0.16147070285647902,3.393594551082463,2.590400007257245,0
2020-03-31,2020,L,10-K,,-0.7467130812719366,-0.7603992635470159,,-0.5018021109316628,,,0
2020-03-31,2020,L,10-Q,-0.3213620080932762,-0.7467130812719366,-0.7603992635470159,-0.3279182561089615,-0.5018021109316628,-0.3029967540321298,-0.3825715116003779,0
2020-03-31,2020,LVS,10-K,,-0.39558150102135065,-0.3987581345454092,,-0.4403925831949053,,,0
2020-03-31,2020,LVS,10-Q,-0.38906023809101853,-0.39558150102135065,-0.3987581345454092,-0.40472887925595613,-0.4403925831949053,-0.5313983937348588,-0.5344109426217067,0
2020-03-31,2020,LYFT,10-K,,,,,,,,0
2020-03-31,2020,LYFT,10-K/A,,,,,,,,0
2020-03-31,2020,LYFT,10-Q,-0.4072359104408808,-0.6046643965341996,-0.6140989886327296,-0.4253510538586759,-0.4790361099889109,-0.6835936370676453,-0.5573080781270663,0
2020-03-31,2020,MDLZ,10-K,,-0.3141828165087148,-0.31492314554958223,,-0.3686670333660776,,,0
2020-03-31,2020,MDLZ,10-Q,-0.33960849162392254,-0.22959202672107368,-0.22944433324011154,-0.34862077329851077,-0.2953843481271261,-0.09038673519598257,-0.2765991011384294,0
2020-03-31,2020,NFLX,10-K,,-0.13861702638342185,-0.14067787430335355,,-0.37128817886613164,,,0
2020-03-31,2020,NFLX,10-Q,-0.3728685701357457,-0.13861702638342185,-0.14067787430335355,-0.38635776223450363,-0.37128817886613164,-0.47688817017058505,-0.4867027427021484,0
2020-03-31,2020,PYPL,10-K,,-0.384409132558832,-0.38725137134990356,,-0.4321203013286226,,,0
2020-03-31,2020,PYPL,10-Q,-0.35048458924195985,-0.384409132558832,-0.38725137134990356,-0.36096082761716647,-0.4321203013286226,-0.42754505148328636,-0.39472888850109983,0
2020-03-31,2020,SQ,10-Q,-0.4067322965400859,-0.4338867643214146,-0.43820989407285726,-0.42477965195427103,-0.4506006763388613,-0.5875202820027111,-0.5670381659716217,0
2020-03-31,2020,TSLA,10-K,,,,,-0.43873812682164876,,,0
2020-03-31,2020,TSLA,10-Q,-0.37031610200112425,-0.3780249220088214,-0.38231990140897254,-0.38346172391873584,-0.43873812682164876,-0.6864483150516046,-0.4774087870631667,0
2020-03-31,2020,WFC,10-Q,1.8954587054494383,-0.393985448383848,-0.3971143112317656,2.1872934476247945,-0.37674467330609485,2.4035897168918976,1.6345551511107947,0
2020-03-31,2020,YUM,10-K,,-0.35089202717127604,-0.35437490507703023,,-0.43221762229175537,,,0
2020-03-31,2020,YUM,10-Q,-0.4066377460502168,-0.35089202717127604,-0.35437490507703023,-0.4246723746732263,-0.43221762229175537,-0.7151292155067777,-0.6891832343368034,0
2020-04-01,2020,AMZN,10-K,,,,,,,,1
2020-04-01,2020,BAC,10-Q,,,,,,,,0
2020-04-01,2020,ORCL,10-K,,,,,,,,0
2020-04-19,2020,RRGB,10-K,,,,,,,,0
2020-04-19,2020,RRGB,10-Q,-0.4124218778330437,-2.5518486142874486,-2.619563431278003,-0.4312350686553007,-0.4572581114638825,-0.5731854742150004,-0.5867963496358262,0
2020-04-22,2020,BAC,10-K,,,,,,,,0
2020-04-22,2020,BAC,10-Q,,,,,,,,0
2020-04-25,2020,CSCO,10-K,,-0.29024202694617485,-0.2919096191585709,,-0.17032690076946183,,,0
2020-04-25,2020,CSCO,10-Q,-0.30721329130341635,0.03216060582936312,0.03849886688380608,-0.31186507785901724,0.6644923209831624,-0.6462481825040712,-0.15448987208753465,0
2020-04-30,2020,CAKE,10-K,,,,,,,,0
2020-04-30,2020,CAKE,10-Q,,,,,,,,0
2020-04-30,2020,GRPN,10-K,,,,,,,,0
2020-04-30,2020,GRPN,10-Q,,,,,,,,0
2020-04-30,2020,HPQ,10-Q,-0.3743684156978576,-0.15138544748344318,-0.14889699087157188,-0.3880594916926285,-0.22560521756095317,-0.5878227924933072,-0.5980820096332955,0
2020-04-30,2020,PZZA,10-Q,,,,,,,,0
2020-04-30,2020,SJM,10-K,-0.39395121872366484,1.0121369252559984,1.0510940280883048,-0.41027820115412056,-0.3424098345932361,-0.5268952562101621,-0.48936049862893144,0
2020-04-30,2020,SJM,10-Q,-0.39395121872366484,,,-0.41027820115412056,,-0.5268952562101621,-0.48936049862893144,0
2020-05-01,2020,CAKE,10-K,,,,,,,,0
2020-05-01,2020,CAKE,10-Q,,,,,,,,0
2020-05-02,2020,TGT,10-Q,-0.3615098660815047,-0.3046065006836989,-0.3067040289813639,-0.37347014114636523,-0.4126561087020751,-0.4723060042363942,-0.45311837235461716,0
2020-05-03,2020,HD,10-Q,-0.34527380565320664,-0.06200649978329406,-0.05684288530752653,-0.35504865628640037,-0.2218096999987764,0.3673719733258324,-0.6315117525067143,0
2020-05-03,2020,PLAY,10-K,,-0.6142407123592155,-0.6239619285145915,,-0.4445330062504245,,,0
2020-05-03,2020,PLAY,10-Q,-0.4107420964896149,-0.6142407123592155,-0.6239619285145915,-0.42932918349783405,,-0.5693826319813612,-0.5866957559215029,0
2020-05-05,2020,BJRI,10-Q,,,,,,,,1
2020-05-12,2020,LYFT,10-K,,,,,,,,0
2020-05-12,2020,LYFT,10-K/A,,,,,,,,0
2020-05-12,2020,LYFT,10-Q,,,,,,,,0
2020-05-31,2020,KHC,10-Q,,,,,,,,0
2020-05-31,2020,ORCL,10-K,-0.27919090691335113,0.10877113242949096,0.10753944605684014,-0.2800707930285674,0.5460526991185242,-0.8052820827960426,-0.44210493281992913,0
2020-05-31,2020,ORCL,10-Q,-0.27919090691335113,,,-0.2800707930285674,,-0.8052820827960426,-0.44210493281992913,0
2020-06-10,2020,GRPN,10-K,,,,,,,,0
2020-06-10,2020,GRPN,10-Q,,,,,,,,0
2020-06-13,2020,PEP,10-Q,-0.30939154102996064,0.13750007990453886,0.1469912055842882,-0.31433652680046253,0.010300797072803064,0.5438739823494645,-0.4370302319514596,0
2020-06-14,2020,DPZ,10-K,,,,,,,,0
2020-06-14,2020,DPZ,10-Q,-0.41188618795215304,1.0759790307561048,1.0872581409884654,-0.43062727324372013,-0.40536307036683394,-0.6360992737204977,-0.628991513671739,0
2020-06-17,2020,RRGB,10-Q,,,,,,,,0
2020-06-24,2020,EAT,10-K,-0.4109837563392932,-0.4849604487214998,-0.49245606342309817,-0.4296033715178756,-0.4427088221174645,-0.5835774423630788,-0.5948704663258876,0
2020-06-24,2020,EAT,10-Q,-0.4109837563392932,,,-0.4296033715178756,,-0.5835774423630788,-0.5948704663258876,0
2020-06-27,2020,AAPL,10-K,,-0.2918380795836776,-0.2919096191585709,,0.654857535900925,,,0
2020-06-27,2020,AAPL,10-Q,-0.04387700146249022,2.169275087445429,2.2198524040889516,-0.013082901123027593,5.008802784533345,-0.1413129097942627,0.29059911967122803,0
2020-06-27,2020,AMD,10-K,,-0.3748328167338161,-0.3773884314680416,,-0.42501587101993277,,,0
2020-06-27,2020,AMD,10-Q,-0.40605734564153884,-0.33173939552124415,-0.33300520199966255,-0.4240138505572072,-0.3939704837805894,-0.6985624351684345,-0.5488196856151549,0
2020-06-27,2020,INTC,10-Q,-0.2359510764668444,0.19974613276714268,0.2078126681891038,-0.2310107463851421,1.1042857436479077,0.46277066924586724,0.408984467509289,0
2020-06-27,2020,KHC,10-K,,-0.6110486070842103,-0.6206742818873042,,,,,0
2020-06-27,2020,KHC,10-Q,-0.2991576133420068,-0.7770380813844872,-0.7916319065062456,-0.30272508048969143,-0.7248617584318977,-0.6545766418870881,0.0077545211461238,0
2020-06-27,2020,TSN,10-K,,,-0.16204757738072123,,-0.3890071146608198,,,0
2020-06-27,2020,TSN,10-K/A,-0.3737274112304422,,-0.16204757738072123,-0.3873322060223262,-0.3891044356239525,-0.3132901507385432,-0.4103302470463706,0
2020-06-27,2020,TSN,10-Q,-0.33345135234873063,,1.1217784305749825,-0.34163486385086206,-0.059964928576937256,-0.04704991263518066,-0.22951512593433213,0
2020-06-28,2020,PZZA,10-K,,-0.3173749217837202,-0.3198546154905132,,-0.43828908789775434,,,0
2020-06-28,2020,PZZA,10-Q,-0.4128464721994836,-0.21363150034604703,-0.2130061001036749,-0.4317168147492834,-0.43546123267200637,-0.5725881327206682,-0.5927830483628975,0
2020-06-28,2020,QCOM,10-K,,-0.2758775532086509,-0.2771152093357779,,,,,0
2020-06-28,2020,QCOM,10-Q,-0.37605250925315803,0.03854481637937371,0.04343033682473712,-0.38997026949914987,-0.14025472316144588,-0.5208706464904709,,0
2020-06-28,2020,SBUX,10-K,,,-0.4940998867367419,,-0.5063178036210219,,,0
2020-06-28,2020,SBUX,10-Q,-0.3797673049612305,-0.41473413267138265,-0.4201278376227769,-0.39418508830918875,-0.45418296367081423,-0.724382456363874,-0.693960998271962,0
2020-06-30,2020,AMZN,10-K,,1.2802737683564456,1.2943798785075675,,0.06995854747317129,,,1
2020-06-30,2020,AMZN,10-Q,-0.11267426275618293,3.7685198302230978,3.8127171950096646,-0.09114048861019497,2.109611292809088,0.12660383600383968,0.3081962838338345,1
2020-06-30,2020,BAC,10-Q,2.7816054249951785,-0.2104393950710417,-0.2113622767900312,3.1927182826646954,0.6376317254264304,2.2642412816194355,2.6436417729636092,0
2020-06-30,2020,BJRI,10-K,,-0.6158367649967181,-0.6256057518282352,,-0.44311270411446535,,,1
2020-06-30,2020,BJRI,10-Q,-0.41244439573725267,-0.8807815028221603,-0.8984804218930839,-0.4312606175397296,-0.44634541454684545,-0.572006366523629,-0.5852359096643334,1
2020-06-30,2020,C,10-K,,-0.33493150079624945,-0.3362928486269499,,-0.33752432516360154,,,0
2020-06-30,2020,C,10-Q,2.188416394460964,0.22528297496718538,0.23904531114833344,2.5196841563542427,0.5136448281274189,2.369753104601288,1.7429127926763885,0
2020-06-30,2020,C,8-K,,-0.33493150079624945,-0.3362928486269499,,-0.33752432516360154,,,0
2020-06-30,2020,CAKE,10-K,,-0.6525459756592795,-0.6634136880420396,,-0.4457976921663344,,,0
2020-06-30,2020,CAKE,10-Q,-0.4103878774209212,-1.4058828205605365,-1.4392982920818502,-0.42892728543642505,-0.46455163640393926,-0.5550512312899334,-0.5847572203114431,0
2020-06-30,2020,EBAY,10-K,,-0.22639992144606835,-0.2261566866128242,,-0.36769382373475024,,,0
2020-06-30,2020,EBAY,10-Q,-0.3904040165472548,0.6849461345679523,0.7058911322231347,-0.40625353448842616,0.03696675070326951,-0.1855691075425026,-0.5537240116164095,0
2020-06-30,2020,GE,10-K,,-0.7339446601719153,-0.7472486770378666,,-0.6336720257086187,,,0
2020-06-30,2020,GE,10-Q,-0.11480356305067008,-0.3668525535463027,-0.3691693148998232,-0.09355639937318082,-0.22375612899352745,1.0674311111487034,-0.1792427295610766,0
2020-06-30,2020,GM,10-Q,-0.1368914115351367,-0.5472065015841037,-0.5549213493415576,-0.11861734123421412,-0.5592214791799781,-0.12386282622436516,-0.11072818306351455,0
2020-06-30,2020,GOOG,10-Q,-0.08915755704071399,4.451630359074238,4.554081509462959,-0.06445836087317881,1.579504006625066,2.1579362722013617,1.9339746718969435,0
2020-06-30,2020,GRPN,10-K,,,,,,,,0
2020-06-30,2020,GRPN,10-Q,-0.41213369621004575,-2.403415718999701,-2.466687863109142,-0.43090809688598375,-0.4751124207182883,-0.6001819711650003,-0.5876060867956324,0
2020-06-30,2020,HPQ,10-K,,,,,,,,0
2020-06-30,2020,HPQ,10-Q,,,,,,,,0
2020-06-30,2020,JPM,10-Q,7.075251476397084,0.1726132379295974,0.18479914179809243,3.8161039221075694,0.7508160055498043,3.4207431595585724,2.6293912340739745,0
2020-06-30,2020,L,10-K,,-0.868013081722139,-0.8853298353839345,,-0.5215582664476086,,,0
2020-06-30,2020,L,10-Q,-0.32231186016771907,-1.6915762426735135,-1.7335426652240666,-0.32899596123859126,-0.6643281290954312,-0.3183377007872223,-0.37967515954595166,0
2020-06-30,2020,LVS,10-K,,-0.5663591332341357,-0.5746472291052817,,-0.5200984520006176,,,0
2020-06-30,2020,LVS,10-Q,-0.38844487380229975,-0.5663591332341357,-0.5746472291052817,-0.404030685012466,-0.5999989627325951,-0.5461805063944011,-0.5437693238395798,0
2020-06-30,2020,LYFT,10-Q,-0.4076523454031819,-1.0547512403099506,-1.0776571630802436,-0.42582354226724445,-0.5641164316626653,-0.6914734395564961,-0.5610919552038847,0
2020-06-30,2020,MDLZ,10-K,,-0.33493150079624945,-0.3362928486269499,,-0.38735265828756327,,,0
2020-06-30,2020,MDLZ,10-Q,-0.33891387587377786,-0.19288281605851243,-0.18999257371266354,-0.3478326600994196,-0.262781825477659,-0.0889626050036767,-0.2724127771606032,0
2020-06-30,2020,NFLX,10-K,,-0.13542492110841656,-0.1373902276760662,,-0.3702050967870563,,,0
2020-06-30,2020,NFLX,10-Q,-0.3704031853716793,0.383292186079949,0.38041411612168885,-0.3835605289828904,-0.2311078450570702,-0.4639052224746619,-0.47544032641669776,0
2020-06-30,2020,PYPL,10-K,,-0.18809465814600443,-0.1867049270853762,,-0.2913941886386839,,,0
2020-06-30,2020,PYPL,10-Q,-0.3401119714965107,0.03216060582936305,0.03685504357016252,-0.34919202313409364,-0.1343181541424452,-0.3999637958601471,-0.37436923729498595,0
2020-06-30,2020,SQ,10-K,,,,,,,,0
2020-06-30,2020,SQ,10-Q,-0.40462467501668675,-0.44346308014643054,-0.4480728339547192,-0.42238833799265485,-0.4528347763685364,-0.587727195500778,-0.5655977541150419,0
2020-06-30,2020,TSLA,10-K,,,,,-0.43017388206596785,,,0
2020-06-30,2020,TSLA,10-Q,-0.36928466753991945,-0.16415386858346445,-0.18341728045808886,-0.3822914551583404,-0.4184953664900393,-0.6845735107478096,-0.4691091563861974,0
2020-06-30,2020,WFC,10-Q,4.173314698916779,-0.9158946608472188,-0.9346445347932445,2.1706544738258615,-1.4992446620790918,2.30703729524645,1.5940062223488272,0
2020-06-30,2020,YUM,10-K,,-0.28704992167116955,-0.2886219725312836,,-0.4202471438264286,,,0
2020-06-30,2020,YUM,10-Q,-0.4062461505937594,-0.13382886847091385,-0.1341025810487789,-0.42422806924555073,-0.3921213854810674,-0.7139754897813653,-0.6877107228675599,0
2020-07-01,2020,BAC,10-Q,,,,,,,,0
2020-07-01,2020,MDLZ,10-Q,,,,,,,,0
2020-07-12,2020,RRGB,10-Q,-0.41252840811367747,-3.822306513739569,-3.928046788938361,-0.4313559382443546,-0.46820886185071403,-0.5741996892624602,-0.587116140733974,0
2020-07-22,2020,BAC,10-K,,,,,,,,0
2020-07-22,2020,BAC,10-Q,,,,,,,,0
2020-07-25,2020,CSCO,10-K,-0.3031819559347075,0.12632771144202024,0.13712826570242617,-0.30729111216160726,0.9076000771566448,-0.6262202267921874,-0.12757085968548948,0
2020-07-25,2020,CSCO,10-Q,-0.3031819559347075,,,-0.30729111216160726,,-0.6262202267921874,-0.12757085968548948,0
2020-07-31,2020,EBAY,10-K,,,,,,,,0
2020-07-31,2020,EBAY,10-Q,,,,,,,,0
2020-07-31,2020,HPQ,10-Q,-0.3738194827812164,-0.06998676297080735,-0.06506200187574483,-0.38743667069133325,-0.15709125951550582,-0.6008022051014997,-0.6132087558671266,0
2020-07-31,2020,INTC,10-K,,,,,,,,0
2020-07-31,2020,INTC,10-Q,,,,,,,,0
2020-07-31,2020,PZZA,10-Q,,,,,,,,0
2020-07-31,2020,SJM,10-Q,-0.39403058673135755,-0.06360255242079668,-0.05684288530752653,-0.4103682523434798,-0.4172301939693137,-0.5244526043285871,-0.4874827376121333,0
2020-08-01,2020,TGT,10-Q,-0.35778737831982327,0.7727290296305989,0.7946575911598928,-0.3692465949082827,-0.08371125331342157,-0.44804171007381544,-0.4359714814105559,0
2020-08-02,2020,HD,10-Q,-0.33989869182826155,1.2276040313188579,1.266434882175625,-0.34895003535652036,0.6213791537795521,0.41640531665585784,-0.5940782288521769,0
2020-08-02,2020,PLAY,10-K,,-0.5934920280716809,-0.6025922254372239,,-0.44599846531327725,,,0
2020-08-02,2020,PLAY,10-Q,-0.4106761126552019,-1.0068696611848706,-1.0283424636709335,-0.42925431803327074,,-0.5704390481526208,-0.5859931349878292,0
2020-08-10,2020,TSLA,10-K,,,,,,,,0
2020-08-10,2020,TSLA,10-Q,,,,,,,,0
2020-08-28,2020,AAPL,10-K,,,,,,,,0
2020-08-28,2020,AAPL,10-Q,,,,,,,,0
2020-08-31,2020,INTC,10-K,,,,,,,,0
2020-08-31,2020,INTC,10-Q,,,,,,,,0
2020-08-31,2020,ORCL,10-Q,-0.2813959622812601,-0.2774736058461536,-0.28040285596306525,-0.28257265573440715,-0.22122577421997996,-0.8542072463123462,-0.4735388712929669,0
2020-09-05,2020,PEP,10-Q,-0.30645923695720223,0.47586323905510347,0.4954817480767454,-0.3110095254432253,0.296035144830521,0.5595213875003697,-0.4249580418758679,0
2020-09-06,2020,DPZ,10-Q,-0.4118404320043525,1.39678561089414,1.4143789804035551,-0.4305753584024702,-0.3976172949110994,-0.6348664456750367,-0.6281229122940722,0
2020-09-17,2020,PZZA,10-K,,,,,,,,0
2020-09-17,2020,PZZA,10-Q,,,,,,,,0
2020-09-23,2020,EAT,10-Q,-0.4110078814165214,-0.3572762377212867,-0.3609501983316049,-0.4296307439058306,-0.4392539279262523,-0.5833845538433614,-0.5947000926756272,0
2020-09-26,2020,AAPL,10-K,-0.036250213762915,0.25081981716722795,0.26041501422570107,-0.004429523984013138,6.380347117963018,-0.306620173888503,0.20610595868853296,0
2020-09-26,2020,AAPL,10-Q,-0.036250213762915,,,-0.004429523984013138,,-0.306620173888503,0.20610595868853296,0
2020-09-26,2020,AMD,10-K,,-0.3429117639837628,-0.3461557885088119,,-0.40234008661000487,,,0
2020-09-26,2020,AMD,10-Q,-0.40554454206760654,-0.24714860573360298,-0.24917021300383557,-0.42343202202096536,-0.3333395237488938,-0.691531919029203,-0.5419804005118459,0
2020-09-26,2020,INTC,10-Q,-0.24443331376475216,0.3338145543173665,0.34753764984881547,-0.24063471930961447,1.4397511035664547,0.3638567152562166,0.3182483291991962,0
2020-09-26,2020,KHC,10-K,,-0.3173749217837202,-0.31821079217686954,,,,,0
2020-09-26,2020,KHC,10-Q,-0.299372058472924,-0.40515781684636665,-0.40862107442727125,-0.3029683906048471,-0.44798361831925887,-0.6438145441047259,0.0099207004137199,0
2020-09-27,2020,PZZA,10-K,,-0.3397196587087574,-0.3412243185678809,,-0.43876654454288355,,,0
2020-09-27,2020,PZZA,10-Q,-0.4127777821607554,-0.1801143949584911,-0.1784858105171579,-0.4316388788168538,-0.4344099716282465,-0.5725014769222414,-0.5925480300819098,0
2020-09-27,2020,QCOM,10-K,-0.3722461081793786,0.753576397980567,0.768356418141594,-0.38565151495513683,0.06557910413219808,-0.4811572491941315,,0
2020-09-27,2020,QCOM,10-Q,-0.3722461081793786,,,-0.38565151495513683,,-0.4811572491941315,,0
2020-09-27,2020,SBUX,10-K,-0.37949470324317874,-0.2694933426586403,-0.21464992341731853,-0.39387579354867297,-0.3117439991101104,-0.7173032674206016,-0.6840245635978484,0
2020-09-27,2020,SBUX,10-Q,-0.37949470324317874,,,-0.39387579354867297,,-0.7173032674206016,-0.6840245635978484,0
2020-09-29,2020,BJRI,10-K,,-0.44346308014643054,-0.4480728339547192,,-0.4409360234530385,,,1
2020-09-29,2020,BJRI,10-Q,-0.4124863290840483,-0.7499051865469418,-0.7636869101743032,-0.4313081952459432,-0.4448094951066846,-0.5720939415169736,-0.5852807298605074,1
2020-09-29,2020,CAKE,10-K,,-0.516881501471553,-0.5236887063823279,,-0.44305392225273316,,,0
2020-09-29,2020,CAKE,10-Q,-0.4104335845358359,-1.3899222941855098,-1.4228600589454135,-0.42897914487173033,-0.46456652651129854,-0.5556676272856994,-0.585118083872241,0
2020-09-30,2020,AMZN,10-K,,1.6202329801445132,1.6346513044318063,,0.17584375536158992,,,1
2020-09-30,2020,AMZN,10-Q,-0.08486049618369476,6.127485628452034,6.19132952985205,-0.05958290220698898,3.2400916005589697,0.24073254799736588,0.41829417054137336,1
2020-09-30,2020,BAC,10-Q,2.77783398780144,-0.10829202627087127,-0.10451376140319286,3.1884391982481537,1.2438439074592904,2.3159606426539363,2.6827425256983637,0
2020-09-30,2020,C,10-K,,-0.17692228968348578,-0.17519816388987053,,-0.13412352194827604,,,0
2020-09-30,2020,C,10-Q,2.190448961354005,0.9706395566809292,1.0017793286789947,2.521990313097892,1.523836444909429,2.4034995820695997,1.7703429503683077,0
2020-09-30,2020,C,8-K,,-0.17692228968348578,-0.17519816388987053,,-0.13412352194827604,,,0
2020-09-30,2020,EBAY,10-K,,-0.24395650045859765,-0.24423874306290455,,-0.37567414271163474,,,0
2020-09-30,2020,EBAY,10-Q,-0.3922605985774234,0.828590871943192,0.8489037605101338,-0.4083600182571379,0.09360754151442655,-0.17567230405419967,-0.553504960997315,0
2020-09-30,2020,GE,10-K,,-0.5695512385091409,-0.5779348757325689,,-0.5516304440556246,,,0
2020-09-30,2020,GE,10-Q,-0.11733494796562689,-0.1593657106709565,-0.15547228412614655,-0.09642851660208354,-0.25304972916438523,1.0443025157470773,-0.18417139587218007,0
2020-09-30,2020,GM,10-Q,-0.1344019832762289,0.4359619231175369,0.45274234192201007,-0.11579282815827664,0.30187440261848525,-0.051214141425340906,-0.061599724056292895,0
2020-09-30,2020,GOOG,10-Q,-0.06497304121646501,8.101802741042828,8.277341314865865,-0.03701853370146596,3.0913851688921463,2.2279890560912436,2.002099792908196,0
2020-09-30,2020,GRPN,10-Q,-0.41215642389753493,-2.1751801918368203,-2.2316211292580976,-0.43093388379117753,-0.47126074896038395,-0.6004752698767575,-0.5878400219869864,0
2020-09-30,2020,JPM,10-Q,7.151448260170087,0.8860487668932878,0.9179443396831678,3.8596894911599926,2.1326763610715473,3.53398855029358,2.7102822093083074,0
2020-09-30,2020,L,10-K,,-0.3157788691462175,-0.3165669688632259,,-0.426767648356322,,,0
2020-09-30,2020,L,10-Q,-0.32111726093299037,-1.0659236087724693,-1.0891639262757493,-0.3276405652166643,-0.5560098873965977,-0.31615643808761457,-0.37763067574282727,0
2020-09-30,2020,LVS,10-K,,-0.5136893961965477,-0.5204010597550406,,-0.4952816064017694,,,0
2020-09-30,2020,LVS,10-Q,-0.3892758486846037,-0.8025749235845298,-0.8179330795245442,-0.40497351170869417,-0.6301684613037438,-0.5563657395113607,-0.5501096575385549,0
2020-09-30,2020,LYFT,10-Q,-0.40793918208226093,-1.2957551885728527,-1.325874483440437,-0.4261489880589913,-0.6110175448575206,-0.6997571361840634,-0.5646633033215496,0
2020-09-30,2020,MDLZ,10-K,,-0.2710893952961429,-0.2705399160812032,,-0.33139309475414275,,,0
2020-09-30,2020,MDLZ,10-Q,-0.3365188500909803,-0.0029525521956955004,0.0023347539836454496,-0.34511525636765394,-0.09792010419870496,-0.07702875453144255,-0.2611559466969718,0
2020-09-30,2020,NFLX,10-K,,-0.10988807890837393,-0.11273287797141121,,-0.36341403706002495,,,0
2020-09-30,2020,NFLX,10-Q,-0.3687164532088984,0.6945224503929683,0.6910967224003418,-0.3816467574040825,-0.14743556015829123,-0.4496643531987501,-0.4632881824209481,0
2020-09-30,2020,PYPL,10-K,,-0.2567249215586189,-0.2573893295720539,,-0.34093055887324736,,,0
2020-09-30,2020,PYPL,10-Q,-0.337296213690555,0.1023869218794803,0.10753944605684014,-0.3459972555350932,-0.08448982101848347,-0.3815582651469279,-0.3641103096400224,0
2020-09-30,2020,SBUX,10-Q,,,,,,,,0
2020-09-30,2020,SQ,10-Q,-0.4042727006290916,-0.4115420273963773,-0.4168401909954895,-0.42198898675342944,-0.444610376416115,-0.5870689408935369,-0.5639362702777028,0
2020-09-30,2020,TSLA,10-K,,,,,-0.4080820234348364,,,0
2020-09-30,2020,TSLA,10-Q,-0.3604784316202999,-0.2726854479336456,-0.2886219725312836,-0.3722998723859698,-0.36419026906197166,-0.6786065855116925,-0.393950037528481,0
2020-09-30,2020,WFC,10-Q,4.06469940556991,-0.2535328162836136,-0.2524578596311229,2.109104948716973,0.12864309797430845,2.3243612080920952,1.6157532018499183,0
2020-09-30,2020,YUM,10-K,,-0.24555255309610033,-0.2475263896901919,,-0.4127534296652078,,,0
2020-09-30,2020,YUM,10-Q,-0.4066657171542495,0.05610139539190306,0.05822474664753017,-0.42470411077520315,-0.3570858387532818,-0.7114336877925662,-0.685410674938181,0
2020-10-03,2020,TSN,10-K,-0.3330830661456338,,1.8039651057371042,-0.34121700517483383,0.03589620064461677,-0.028193707810472333,-0.21520373931246128,0
2020-10-03,2020,TSN,10-K/A,-0.3735724046955945,,0.8226025874918351,-0.3871563351238713,-0.176068857058486,-0.30420456065092083,-0.4034057751179314,0
2020-10-03,2020,TSN,10-Q,-0.3735724046955945,,,-0.3871563351238713,,-0.30420456065092083,-0.4034057751179314,0
2020-10-04,2020,RRGB,10-Q,-0.41252534760871123,-3.1695209850009793,-3.255723053658102,-0.4313524657858633,-0.46393617863308784,-0.5743110778758559,-0.5871757351246212,0
2020-10-19,2020,INTC,10-Q,,,,,,,,0
2020-10-21,2020,BAC,10-K,,,,,,,,0
2020-10-22,2020,SJM,10-Q,,,,,,,,0
2020-10-24,2020,CSCO,10-Q,-0.3030071365345033,-0.3141828165087148,-0.31492314554958223,-0.3070927615242521,-0.22871947864910447,-0.6260940380409704,-0.12468665283841751,0
2020-10-30,2020,PZZA,10-Q,,,,,,,,0
2020-10-31,2020,GE,10-K,,,,,,,,0
2020-10-31,2020,HPQ,10-K,-0.3733101755952882,-0.07477492088331537,-0.06999347181667588,-0.38685880916783855,-0.1635144430822665,-0.6117625994929172,-0.6438395042746513,0
2020-10-31,2020,HPQ,10-K/A,,-0.07796702615832067,-0.07328111844396322,,-0.1663367510131159,,-0.6167257547903585,0
2020-10-31,2020,HPQ,10-Q,-0.3733101755952882,,,-0.38685880916783855,,-0.6117625994929172,-0.6161537861073416,0
2020-10-31,2020,SJM,10-Q,-0.3939986530542536,0.5812027131302792,0.6072617334045147,-0.41033202029372295,-0.372306837387242,-0.5221343366990866,-0.48541634862540395,0
